per,wellid,qdes,,,,,,BIOS,org,50%,"0-3:30%, 4-6:50%, 7-8:100%",org+WS,"0-3:30%, 4-5:50%, 6-8:100%",,,,,,
4,well136,-81.99888023,,,,,0,0,0,0,0,0,0,,,8,well528,0,0
4,well137,-179.7030432,,,,,-39.19718009,-39.19718009,0,0,0,-39.19718009,-39.19718009,,,8,well529,-58.79577014,-29.39788507
4,well138,-75.24763316,,,,,0,0,0,0,0,0,0,,,8,well530,0,0
4,well139,-52.19001023,,,,,0,0,0,0,0,0,0,,,8,well531,0,0
4,well14,-72.04585055,,,,,-10.6810923,-10.6810923,0,0,0,-10.6810923,-10.6810923,,,8,well532,-16.02163845,-8.010819225
4,well140,-114.0308862,,,,,0,0,0,0,0,0,0,,,8,well533,0,0
4,well141,-27.94672948,,,,,0,0,0,0,0,0,0,,,8,well534,0,0
4,well142,0,,,,,-16.59532222,-20.74415278,-20.74415278,-10.37207639,-20.74415278,-20.74415278,-20.74415278,,,8,well535,-31.11622917,-15.55811459
4,well143,-46.66714769,,,,,0,0,0,0,0,0,0,,,8,well536,0,0
4,well144,-109.2923269,,,,,0,0,0,0,0,0,0,,,8,well537,0,0
4,well145,-125.0970671,,,,,0,0,0,0,0,0,0,,,8,well538,0,0
4,well146,-109.9326152,,,,,0,0,0,0,0,0,0,,,8,well539,0,0
4,well147,-124.6851854,,,,,0,0,0,0,0,0,0,,,8,well540,0,0
4,well148,-77.81825568,,,,,0,0,0,0,0,0,0,,,8,well541,0,0
4,well149,-104.7388094,,,,,0,0,0,0,0,0,0,,,8,well542,0,0
4,well15,0,,,,,0,0,0,0,0,0,0,,,8,well543,0,0
4,well150,-154.2974924,,,,,0,0,0,0,0,0,0,,,8,well544,0,0
4,well151,-175.131872,,,,,0,0,0,0,0,0,0,,,8,well545,0,0
4,well152,-112.305111,,,,,0,0,0,0,0,0,0,,,8,well546,0,0
4,well153,-152.4180982,,,,,0,0,0,0,0,0,0,,,8,well547,0,0
4,well154,-139.1926749,,,,,0,0,0,0,0,0,0,,,8,well548,0,0
4,well155,-237.8254147,,,,,0,0,0,0,0,0,0,,,8,well549,0,0
4,well156,0,,,,,0,0,0,0,0,0,0,,,8,well550,0,0
4,well157,-290.2508758,,,,,0,0,0,0,0,0,0,,,8,well551,0,0
4,well158,-409.8348786,,,,,-37.08933138,-37.08933138,0,0,0,-37.08933138,-37.08933138,,,8,well552,-55.63399706,-27.81699853
4,well159,-370.9682658,,,,,-24.23763281,-24.23763281,0,0,0,-24.23763281,-24.23763281,,,8,well553,-36.35644921,-18.17822461
4,well16,-29.92270442,,,,,0,0,0,0,0,0,0,,,8,well554,0,0
4,well160,-450.389668,,,,,-2.149506642,-2.686883303,-2.686883303,-1.343441652,-2.686883303,-2.686883303,-2.686883303,,,8,well555,-4.030324954,-2.015162477
4,well161,-309.9501671,,,,,-16.64121991,-16.64121991,0,0,0,-16.64121991,-16.64121991,,,8,well556,-24.96182987,-12.48091494
4,well162,0,,,,,-26.90851176,-26.90851176,0,0,0,-26.90851176,-26.90851176,,,8,well557,-40.36276764,-20.18138382
4,well163,-448.6384172,,,,,-16.74966096,-16.74966096,0,0,0,-16.74966096,-16.74966096,,,8,well558,-25.12449144,-12.56224572
4,well164,0,,,,,-46.7188431,-46.7188431,0,0,0,-46.7188431,-46.7188431,,,8,well559,-70.07826465,-35.03913233
4,well165,-281.9317612,,,,,-38.51330708,-38.51330708,0,0,0,-38.51330708,-38.51330708,,,8,well560,-57.76996062,-28.88498031
4,well166,-483.1635029,,,,,-15.54400462,-15.54400462,0,0,0,-15.54400462,-15.54400462,,,8,well561,-23.31600692,-11.65800346
4,well167,-265.8774992,,,,,-3.389721278,-4.237151598,-4.237151598,-2.118575799,-4.237151598,-4.237151598,-4.237151598,,,8,well562,-6.355727397,-3.177863699
4,well168,-203.1615183,,,,,0,0,0,0,0,0,0,,,8,well563,0,0
4,well169,-58.11301624,,,,,0,0,0,0,0,0,0,,,8,well564,0,0
4,well17,-1.42308691,,,,,0,0,0,0,0,0,0,,,8,well565,0,0
4,well170,-107.4322698,,,,,-12.84901088,-12.84901088,0,0,0,-12.84901088,-12.84901088,,,8,well566,-19.27351633,-9.636758165
4,well171,-154.8719815,,,,,0,0,0,0,0,0,0,,,8,well567,0,0
4,well172,-126.5118709,,,,,-1.36480232,-1.36480232,0,0,0,-1.36480232,-1.36480232,,,8,well568,-2.04720348,-1.02360174
4,well173,-223.1778613,,,,,-19.20235711,-19.20235711,0,0,0,-19.20235711,-19.20235711,,,8,well569,-28.80353567,-14.40176784
4,well174,-266.8641864,,,,,-15.75563244,-15.75563244,0,0,0,-15.75563244,-15.75563244,,,8,well570,-23.63344866,-11.81672433
4,well175,-60.40437045,,,,,0,0,0,0,0,0,0,,,8,well571,0,0
4,well176,-103.5223978,,,,,-25.2588823,-25.2588823,0,0,0,-25.2588823,-25.2588823,,,8,well572,-37.88832345,-18.94416173
4,well177,-124.8277938,,,,,-19.61590623,-19.61590623,0,0,0,-19.61590623,-19.61590623,,,8,well573,-29.42385934,-14.71192967
4,well178,-145.5305822,,,,,0,0,0,0,0,0,0,,,8,well574,0,0
4,well179,-251.1945121,,,,,0,0,0,0,0,0,0,,,8,well575,0,0
4,well18,-50.64236654,,,,,0,0,0,0,0,0,0,,,8,well576,0,0
4,well180,-118.4004686,,,,,-10.58734278,-13.23417848,-13.23417848,-6.61708924,-13.23417848,-13.23417848,-13.23417848,,,8,well577,-19.85126772,-9.92563386
4,well181,-105.7225886,,,,,-2.163915422,-2.704894278,-2.704894278,-1.352447139,-2.704894278,-2.704894278,-2.704894278,,,8,well578,-4.057341417,-2.028670709
4,well182,-86.52152752,,,,,-31.5521734,-39.44021675,-39.44021675,-19.72010838,-39.44021675,-39.44021675,-39.44021675,,,8,well579,-59.16032512,-29.58016256
4,well183,0,,,,,-22.44353568,-28.0544196,-28.0544196,-14.0272098,-28.0544196,-28.0544196,-28.0544196,,,8,well580,-42.0816294,-21.0408147
4,well184,0,,,,,-39.60141393,-49.50176741,-49.50176741,-24.75088371,-49.50176741,-49.50176741,-49.50176741,,,8,well581,-74.25265112,-37.12632556
4,well185,0,,,,,-54.3190251,-67.89878137,-67.89878137,-33.94939069,-67.89878137,-67.89878137,-67.89878137,,,8,well582,-101.848172,-50.924086
4,well186,0,,,,,0,0,0,0,0,0,0,,,8,well583,0,0
4,well187,0,,,,,-82.08919592,-102.6114949,-102.6114949,-51.30574745,-102.6114949,-102.6114949,-102.6114949,,,8,well584,-153.9172423,-76.95862115
4,well188,0,,,,,-76.79428057,-95.99285071,-95.99285071,-47.99642536,-95.99285071,-95.99285071,-95.99285071,,,8,well585,-143.9892761,-71.99463805
4,well189,0,,,,,-21.84322761,-27.30403451,-27.30403451,-13.65201726,-27.30403451,-27.30403451,-27.30403451,,,8,well586,-40.95605177,-20.47802589
4,well19,-84.41182213,,,,,-14.38693812,-14.38693812,0,0,0,-14.38693812,-14.38693812,,,8,well587,-21.58040718,-10.79020359
4,well190,0,,,,,-45.31711118,-56.64638897,-56.64638897,-28.32319449,-56.64638897,-56.64638897,-56.64638897,,,8,well588,-84.96958345,-42.48479173
4,well191,0,,,,,-29.30817106,-36.63521383,-36.63521383,-18.31760692,-36.63521383,-36.63521383,-36.63521383,,,8,well589,-54.95282075,-27.47641038
4,well192,0,,,,,-44.53946174,-55.67432717,-55.67432717,-27.83716359,-55.67432717,-55.67432717,-55.67432717,,,8,well590,-83.51149075,-41.75574538
4,well193,0,,,,,-11.9064943,-14.88311788,-14.88311788,-7.44155894,-14.88311788,-14.88311788,-14.88311788,,,8,well591,-22.32467682,-11.16233841
4,well194,0,,,,,-4.287826516,-5.359783145,-5.359783145,-2.679891573,-5.359783145,-5.359783145,-5.359783145,,,8,well592,-8.039674717,-4.019837359
4,well195,0,,,,,-29.3720083,-36.71501037,-36.71501037,-18.35750519,-36.71501037,-36.71501037,-36.71501037,,,8,well593,-55.07251555,-27.53625778
4,well196,0,,,,,-25.02616153,-31.28270191,-31.28270191,-15.64135096,-31.28270191,-31.28270191,-31.28270191,,,8,well594,-46.92405286,-23.46202643
4,well197,0,,,,,-127.3942341,-159.2427926,-159.2427926,-79.6213963,-159.2427926,-159.2427926,-159.2427926,,,8,well595,-238.864189,-119.4320945
4,well198,-621.5366554,,,,,-89.4705092,-111.8381365,-111.8381365,-55.91906825,-111.8381365,-111.8381365,-111.8381365,,,8,well596,-167.7572048,-83.8786024
4,well199,0,,,,,-258.2271952,-322.783994,-322.783994,-161.391997,-322.783994,-322.783994,-322.783994,,,8,well597,-484.175991,-242.0879955
4,well2,0,,,,,0,0,0,0,0,0,0,,,8,well598,0,0
4,well20,0,,,,,0,0,0,0,0,0,0,,,8,well599,0,0
4,well200,-706.1746699,,,,,-148.8245181,-186.0306476,-186.0306476,-93.0153238,-186.0306476,-186.0306476,-186.0306476,,,8,well600,-279.0459714,-139.5229857
4,well201,0,,,,,-145.633573,-182.0419662,-182.0419662,-91.0209831,-182.0419662,-182.0419662,-182.0419662,,,8,well601,-273.0629494,-136.5314747
4,well202,0,,,,,0,0,0,0,0,0,0,,,8,well602,-489.8178874,-244.9089437
4,well203,0,,,,,-115.6388406,-144.5485507,-144.5485507,-72.27427535,-144.5485507,-144.5485507,-144.5485507,,,8,well603,-216.8228261,-108.4114131
4,well204,-308.4204134,,,,,-67.81364521,-84.76705651,-84.76705651,-42.38352826,-84.76705651,-84.76705651,-84.76705651,,,8,well604,-127.1505848,-63.5752924
4,well205,0,,,,,-107.762904,-134.70363,-134.70363,-67.351815,-134.70363,-134.70363,-134.70363,,,8,well605,-202.055445,-101.0277225
4,well206,-257.3020064,,,,,-119.9388993,-149.9236241,-149.9236241,-74.96181205,-149.9236241,-149.9236241,-149.9236241,,,8,well606,-224.8854361,-112.4427181
4,well207,-305.5448411,,,,,-134.313649,-167.8920612,-167.8920612,-83.9460306,-167.8920612,-167.8920612,-167.8920612,,,8,well607,-251.8380918,-125.9190459
4,well208,-145.7666924,,,,,-76.6048279,-95.75603488,-95.75603488,-47.87801744,-95.75603488,-95.75603488,-95.75603488,,,8,well608,-143.6340523,-71.81702615
4,well209,0,,,,,-111.3766043,-139.2207554,-139.2207554,-69.6103777,-139.2207554,-139.2207554,-139.2207554,,,8,well609,-59.66603802,-29.83301901
4,well21,-21.80331506,,,,,0,0,0,0,0,0,0,,,8,well610,0,0
4,well210,-93.81292873,,,,,-34.82701566,-34.82701566,0,0,0,-34.82701566,-34.82701566,,,8,well611,-52.2405235,-26.12026175
4,well211,-184.1715264,,,,,-14.52841911,-14.52841911,0,0,0,-14.52841911,-14.52841911,,,8,well612,-21.79262866,-10.89631433
4,well212,-27.18490238,,,,,-51.67412342,-51.67412342,0,0,0,-51.67412342,-51.67412342,,,8,well613,-77.51118513,-38.75559257
4,well213,-390.2970818,,,,,-13.28123172,-13.28123172,0,0,0,-13.28123172,-13.28123172,,,8,well614,-19.92184757,-9.960923785
4,well214,-440.0558597,,,,,-38.39453276,-38.39453276,0,0,0,-38.39453276,-38.39453276,,,8,well615,-57.59179914,-28.79589957
4,well215,0,,,,,-18.31884173,-18.31884173,0,0,0,-18.31884173,-18.31884173,,,8,well616,-27.4782626,-13.7391313
4,well216,-26.48250974,,,,,0,0,0,0,0,0,0,,,8,well617,0,0
4,well217,-207.6683117,,,,,0,0,0,0,0,0,0,,,8,well618,0,0
4,well218,-110.5339068,,,,,0,0,0,0,0,0,0,,,8,well619,0,0
4,well219,0,,,,,-10.11097646,-12.63872057,-12.63872057,-6.319360285,-12.63872057,-12.63872057,-12.63872057,,,8,well620,-18.95808085,-9.479040425
4,well22,-52.1581703,,,,,0,0,0,0,0,0,0,,,8,well621,0,0
4,well220,0,,,,,-23.35562538,-29.19453173,-29.19453173,-14.59726587,-29.19453173,-29.19453173,-29.19453173,,,8,well622,-43.7917976,-21.8958988
4,well221,0,,,,,0,0,0,0,0,0,0,,,8,well623,-3.180385036,-1.590192518
4,well222,0,,,,,-23.76069111,-23.76069111,0,0,0,-23.76069111,-23.76069111,,,8,well624,-35.64103666,-17.82051833
4,well223,0,,,,,-145.6244945,-182.0306181,-182.0306181,-91.01530905,-182.0306181,-182.0306181,-182.0306181,,,8,well625,-273.0459271,-136.5229636
4,well224,0,,,,,-110.1960126,-137.7450158,-137.7450158,-68.8725079,-137.7450158,-137.7450158,-137.7450158,,,8,well626,-206.6175237,-103.3087619
4,well225,0,,,,,-111.2681757,-139.0852196,-139.0852196,-69.5426098,-139.0852196,-139.0852196,-139.0852196,,,8,well627,-208.6278294,-104.3139147
4,well226,0,,,,,-101.6884821,-127.1106026,-127.1106026,-63.5553013,-127.1106026,-127.1106026,-127.1106026,,,8,well628,-190.6659039,-95.33295195
4,well227,0,,,,,-272.2371719,-340.2964649,-340.2964649,-170.1482325,-340.2964649,-340.2964649,-340.2964649,,,8,well629,-510.4446973,-255.2223487
4,well228,0,,,,,-245.8477494,-307.3096868,-307.3096868,-153.6548434,-307.3096868,-307.3096868,-307.3096868,,,8,well630,-460.9645301,-230.4822651
4,well229,0,,,,,0,0,0,0,0,0,0,,,8,well631,-1133.227814,-566.613907
4,well23,-69.79003107,,,,,0,0,0,0,0,0,0,,,8,well632,0,0
4,well230,0,,,,,0,0,0,0,0,0,0,,,8,well633,-1087.000531,-543.5002655
4,well231,0,,,,,0,0,0,0,0,0,0,,,8,well634,-1088.857732,-544.428866
4,well232,0,,,,,-263.2878044,-329.1097555,-329.1097555,-164.5548778,-329.1097555,-329.1097555,-329.1097555,,,8,well635,-493.6646332,-246.8323166
4,well233,0,,,,,-309.507922,-386.8849025,-386.8849025,-193.4424513,-386.8849025,-386.8849025,-386.8849025,,,8,well636,-580.3273538,-290.1636769
4,well234,0,,,,,-139.3891504,-174.236438,-174.236438,-87.118219,-174.236438,-174.236438,-174.236438,,,8,well637,-261.3546571,-130.6773286
4,well235,0,,,,,-125.5606122,-156.9507652,-156.9507652,-78.4753826,-156.9507652,-156.9507652,-156.9507652,,,8,well638,-235.4261478,-117.7130739
4,well236,0,,,,,-33.9553645,-42.44420563,-42.44420563,-21.22210282,-42.44420563,-42.44420563,-42.44420563,,,8,well639,-63.66630845,-31.83315423
4,well237,0,,,,,-59.99183437,-74.98979296,-74.98979296,-37.49489648,-74.98979296,-74.98979296,-74.98979296,,,8,well640,-112.4846894,-56.2423447
4,well238,0,,,,,-67.87720598,-84.84650747,-84.84650747,-42.42325374,-84.84650747,-84.84650747,-84.84650747,,,8,well641,-36.36278892,-18.18139446
4,well239,0,,,,,-111.1525102,-138.9406378,-138.9406378,-69.4703189,-138.9406378,-138.9406378,-138.9406378,,,8,well642,-59.54598761,-29.77299381
4,well24,0,,,,,0,0,0,0,0,0,0,,,8,well643,0,0
4,well240,-68.58845844,,,,,-16.42944876,-16.42944876,0,0,0,-16.42944876,-16.42944876,,,8,well644,-24.64417314,-12.32208657
4,well241,-369.4004493,,,,,-24.4046628,-24.4046628,0,0,0,-24.4046628,-24.4046628,,,8,well645,-36.6069942,-18.3034971
4,well242,0,,,,,0,0,0,0,0,0,0,,,8,well646,0,0
4,well243,0,,,,,-106.1679126,-132.7098907,-132.7098907,-66.35494535,-132.7098907,-132.7098907,-132.7098907,,,8,well647,-56.87566744,-28.43783372
4,well244,0,,,,,-26.68638592,-33.3579824,-33.3579824,-16.6789912,-33.3579824,-33.3579824,-33.3579824,,,8,well648,-50.0369736,-25.0184868
4,well245,0,,,,,-32.054379,-40.06797375,-40.06797375,-20.03398688,-40.06797375,-40.06797375,-40.06797375,,,8,well649,-60.10196063,-30.05098032
4,well246,0,,,,,-45.68813134,-57.11016417,-57.11016417,-28.55508209,-57.11016417,-57.11016417,-57.11016417,,,8,well650,-85.66524626,-42.83262313
4,well247,0,,,,,-28.79042482,-35.98803102,-35.98803102,-17.99401551,-35.98803102,-35.98803102,-35.98803102,,,8,well651,-53.98204653,-26.99102327
4,well248,0,,,,,-76.73406414,-95.91758017,-95.91758017,-47.95879009,-95.91758017,-95.91758017,-95.91758017,,,8,well652,-143.8763703,-71.93818515
4,well249,0,,,,,-37.72377865,-47.15472331,-47.15472331,-23.57736166,-47.15472331,-47.15472331,-47.15472331,,,8,well653,-70.73208496,-35.36604248
4,well25,0,,,,,0,0,0,0,0,0,0,,,8,well654,0,0
4,well250,-397.7306084,,,,,-44.30113168,-55.3764146,-55.3764146,-27.6882073,-55.3764146,-55.3764146,-55.3764146,,,8,well655,-83.0646219,-41.53231095
4,well251,0,,,,,-42.0897791,-52.61222388,-52.61222388,-26.30611194,-52.61222388,-52.61222388,-52.61222388,,,8,well656,-78.91833583,-39.45916792
4,well252,0,,,,,-45.75544391,-45.75544391,0,0,0,-45.75544391,-45.75544391,,,8,well657,-68.63316586,-34.31658293
4,well253,0,,,,,-106.6238782,-133.2798477,-133.2798477,-66.63992385,-133.2798477,-133.2798477,-133.2798477,,,8,well658,-199.9197715,-99.95988575
4,well254,0,,,,,-166.312393,-207.8904912,-207.8904912,-103.9452456,-207.8904912,-207.8904912,-207.8904912,,,8,well659,-311.8357368,-155.9178684
4,well255,0,,,,,-26.20853843,-32.76067304,-32.76067304,-16.38033652,-32.76067304,-32.76067304,-32.76067304,,,8,well660,-49.14100957,-24.57050479
4,well256,0,,,,,-117.02998,-146.287475,-146.287475,-73.1437375,-146.287475,-146.287475,-146.287475,,,8,well661,-62.69463216,-31.34731608
4,well257,0,,,,,-127.7057977,-159.6322471,-159.6322471,-79.81612355,-159.6322471,-159.6322471,-159.6322471,,,8,well662,-68.41382019,-34.2069101
4,well258,0,,,,,-16.49722153,-16.49722153,0,0,0,-16.49722153,-16.49722153,,,8,well663,-24.74583229,-12.37291615
4,well259,-12.80696139,,,,,-18.18894709,-18.18894709,0,0,0,-18.18894709,-18.18894709,,,8,well664,-27.28342064,-13.64171032
4,well26,0,,,,,0,0,0,0,0,0,0,,,8,well665,0,0
4,well260,0,,,,,0,0,0,0,0,0,0,,,8,well666,-12.09009705,-6.045048525
4,well261,-630.1109731,,,,,0,0,0,0,0,0,0,,,8,well667,0,0
4,well262,-307.6377744,,,,,0,0,0,0,0,0,0,,,8,well668,0,0
4,well263,0,,,,,-469.3218923,-586.6523654,-586.6523654,-293.3261827,-586.6523654,-586.6523654,-586.6523654,,,8,well669,-879.9785481,-439.9892741
4,well264,0,,,,,-393.0064046,-491.2580058,-491.2580058,-245.6290029,-491.2580058,-491.2580058,-491.2580058,,,8,well670,-736.8870087,-368.4435044
4,well265,0,,,,,-138.5156525,-173.1445656,-173.1445656,-86.5722828,-173.1445656,-173.1445656,-173.1445656,,,8,well671,-259.7168484,-129.8584242
4,well266,0,,,,,-133.2614298,-166.5767873,-166.5767873,-83.28839365,-166.5767873,-166.5767873,-166.5767873,,,8,well672,-249.8651809,-124.9325905
4,well267,0,,,,,0,0,0,0,0,0,0,,,8,well673,-1230.510524,-615.255262
4,well268,0,,,,,0,0,0,0,0,0,0,,,8,well674,-1503.849189,-751.9245945
4,well269,0,,,,,0,0,0,0,0,0,0,,,8,well675,-816.3660433,-408.1830217
4,well27,-74.08631259,,,,,0,0,0,0,0,0,0,,,8,well676,0,0
4,well270,0,,,,,0,0,0,0,0,0,0,,,8,well677,-1291.150637,-645.5753185
4,well271,0,,,,,-270.0103107,-337.5128884,-337.5128884,-168.7564442,-337.5128884,-337.5128884,-337.5128884,,,8,well678,-144.6483807,-72.32419035
4,well272,0,,,,,-236.1798935,-295.2248669,-295.2248669,-147.6124335,-295.2248669,-295.2248669,-295.2248669,,,8,well679,-442.8373003,-221.4186502
4,well273,-590.3397416,,,,,-177.7936486,-222.2420607,-222.2420607,-111.1210304,-222.2420607,-222.2420607,-222.2420607,,,8,well680,-333.363091,-166.6815455
4,well274,0,,,,,-151.2128462,-189.0160578,-189.0160578,-94.5080289,-189.0160578,-189.0160578,-189.0160578,,,8,well681,-283.5240867,-141.7620434
4,well275,0,,,,,-159.1477019,-198.9346274,-198.9346274,-99.4673137,-198.9346274,-198.9346274,-198.9346274,,,8,well682,-298.4019411,-149.2009706
4,well276,0,,,,,-276.0389226,-345.0486533,-345.0486533,-172.5243267,-345.0486533,-345.0486533,-345.0486533,,,8,well683,-147.8779943,-73.93899715
4,well277,0,,,,,-179.1601939,-223.9502424,-223.9502424,-111.9751212,-223.9502424,-223.9502424,-223.9502424,,,8,well684,-335.9253636,-167.9626818
4,well278,0,,,,,-277.349961,-346.6874512,-346.6874512,-173.3437256,-346.6874512,-346.6874512,-346.6874512,,,8,well685,-148.5803362,-74.2901681
4,well279,0,,,,,-187.7598011,-234.6997514,-234.6997514,-117.3498757,-234.6997514,-234.6997514,-234.6997514,,,8,well686,-100.5856077,-50.29280385
4,well28,-58.28529849,,,,,-17.04117048,-17.04117048,0,0,0,-17.04117048,-17.04117048,,,8,well687,-25.56175572,-12.78087786
4,well280,0,,,,,-123.0102303,-153.7627879,-153.7627879,-76.88139395,-153.7627879,-153.7627879,-153.7627879,,,8,well688,-65.89833767,-32.94916884
4,well281,0,,,,,-68.39229189,-85.49036486,-85.49036486,-42.74518243,-85.49036486,-85.49036486,-85.49036486,,,8,well689,-36.6387278,-18.3193639
4,well282,0,,,,,-63.11954139,-78.89942674,-78.89942674,-39.44971337,-78.89942674,-78.89942674,-78.89942674,,,8,well690,-118.3491401,-59.17457005
4,well283,0,,,,,-188.431519,-235.5393987,-235.5393987,-117.7696994,-235.5393987,-235.5393987,-235.5393987,,,8,well691,-353.3090981,-176.6545491
4,well284,0,,,,,0,0,0,0,0,0,0,,,8,well692,0,0
4,well285,0,,,,,0,0,0,0,0,0,0,,,8,well693,0,0
4,well286,0,,,,,-17.16017009,-21.45021261,-21.45021261,-10.72510631,-21.45021261,-21.45021261,-21.45021261,,,8,well694,-32.17531891,-16.08765946
4,well287,0,,,,,-15.52682716,-19.40853395,-19.40853395,-9.704266975,-19.40853395,-19.40853395,-19.40853395,,,8,well695,-29.11280092,-14.55640046
4,well288,0,,,,,-55.51431815,-69.39289769,-69.39289769,-34.69644885,-69.39289769,-69.39289769,-69.39289769,,,8,well696,-104.0893465,-52.04467325
4,well289,0,,,,,-132.1322994,-165.1653742,-165.1653742,-82.5826871,-165.1653742,-165.1653742,-165.1653742,,,8,well697,-247.7480612,-123.8740306
4,well29,-29.77321315,,,,,0,0,0,0,0,0,0,,,8,well698,0,0
4,well290,0,,,,,0,0,0,0,0,0,0,,,8,well699,-313.4187642,-156.7093821
4,well291,0,,,,,-113.0022137,-141.2527671,-141.2527671,-70.62638355,-141.2527671,-141.2527671,-141.2527671,,,8,well700,-211.8791506,-105.9395753
4,well292,0,,,,,-195.1176335,-243.8970419,-243.8970419,-121.948521,-243.8970419,-243.8970419,-243.8970419,,,8,well701,-365.8455629,-182.9227815
4,well293,0,,,,,-150.6576146,-188.3220182,-188.3220182,-94.1610091,-188.3220182,-188.3220182,-188.3220182,,,8,well702,-282.4830273,-141.2415137
4,well294,0,,,,,-26.58096181,-33.22620226,-33.22620226,-16.61310113,-33.22620226,-33.22620226,-33.22620226,,,8,well703,-49.83930338,-24.91965169
4,well295,0,,,,,-67.74739606,-84.68424507,-84.68424507,-42.34212254,-84.68424507,-84.68424507,-84.68424507,,,8,well704,-127.0263676,-63.5131838
4,well296,0,,,,,-213.0491921,-266.3114901,-266.3114901,-133.1557451,-266.3114901,-266.3114901,-266.3114901,,,8,well705,-114.1334958,-57.0667479
4,well297,0,,,,,-226.4125769,-283.0157211,-283.0157211,-141.5078606,-283.0157211,-283.0157211,-283.0157211,,,8,well706,-121.2924519,-60.64622595
4,well298,0,,,,,-236.0278848,-295.034856,-295.034856,-147.517428,-295.034856,-295.034856,-295.034856,,,8,well707,-442.552284,-221.276142
4,well299,0,,,,,-222.8870392,-278.608799,-278.608799,-139.3043995,-278.608799,-278.608799,-278.608799,,,8,well708,-417.9131985,-208.9565993
4,well3,0,,,,,0,0,0,0,0,0,0,,,8,well709,0,0
4,well30,-37.56656045,,,,,0,0,0,0,0,0,0,,,8,well710,0,0
4,well300,0,,,,,-158.4104986,-198.0131233,-198.0131233,-99.00656165,-198.0131233,-198.0131233,-198.0131233,,,8,well711,-297.0196849,-148.5098425
4,well301,0,,,,,0,0,0,0,0,0,0,,,8,well712,-971.0266038,-485.5133019
4,well302,0,,,,,-351.5020259,-439.3775324,-439.3775324,-219.6887662,-439.3775324,-439.3775324,-439.3775324,,,8,well713,-188.3046568,-94.1523284
4,well303,0,,,,,0,0,0,0,0,0,0,,,8,well714,0,0
4,well304,0,,,,,0,0,0,0,0,0,0,,,8,well715,-265.3536131,-132.6768066
4,well305,0,,,,,-232.1781198,-290.2226498,-290.2226498,-145.1113249,-290.2226498,-290.2226498,-290.2226498,,,8,well716,-124.3811356,-62.1905678
4,well306,0,,,,,-137.1007681,-171.3759601,-171.3759601,-85.68798005,-171.3759601,-171.3759601,-171.3759601,,,8,well717,-257.0639402,-128.5319701
4,well307,0,,,,,-206.3039943,-257.8799929,-257.8799929,-128.9399965,-257.8799929,-257.8799929,-257.8799929,,,8,well718,-110.519997,-55.2599985
4,well308,0,,,,,-237.473465,-296.8418312,-296.8418312,-148.4209156,-296.8418312,-296.8418312,-296.8418312,,,8,well719,-445.2627468,-222.6313734
4,well309,0,,,,,-171.270754,-214.0884425,-214.0884425,-107.0442213,-214.0884425,-214.0884425,-214.0884425,,,8,well720,-321.1326638,-160.5663319
4,well31,-35.25795644,,,,,0,0,0,0,0,0,0,,,8,well721,0,0
4,well310,0,,,,,-154.5811262,-193.2264078,-193.2264078,-96.6132039,-193.2264078,-193.2264078,-193.2264078,,,8,well722,-82.81131764,-41.40565882
4,well311,0,,,,,-107.362503,-134.2031288,-134.2031288,-67.1015644,-134.2031288,-134.2031288,-134.2031288,,,8,well723,-201.3046933,-100.6523467
4,well312,0,,,,,-47.40734183,-59.25917729,-59.25917729,-29.62958865,-59.25917729,-59.25917729,-59.25917729,,,8,well724,-88.88876593,-44.44438297
4,well313,0,,,,,-88.61463424,-110.7682928,-110.7682928,-55.3841464,-110.7682928,-110.7682928,-110.7682928,,,8,well725,-47.47212548,-23.73606274
4,well314,0,,,,,-159.5470447,-199.4338059,-199.4338059,-99.71690295,-199.4338059,-199.4338059,-199.4338059,,,8,well726,-85.47163112,-42.73581556
4,well315,0,,,,,-29.35650798,-36.69563498,-36.69563498,-18.34781749,-36.69563498,-36.69563498,-36.69563498,,,8,well727,-55.04345247,-27.52172624
4,well316,0,,,,,-71.28623881,-89.10779851,-89.10779851,-44.55389926,-89.10779851,-89.10779851,-89.10779851,,,8,well728,-133.6616978,-66.8308489
4,well317,0,,,,,-98.7172376,-123.396547,-123.396547,-61.6982735,-123.396547,-123.396547,-123.396547,,,8,well729,-52.88423445,-26.44211723
4,well318,0,,,,,-22.65897523,-28.32371904,-28.32371904,-14.16185952,-28.32371904,-28.32371904,-28.32371904,,,8,well730,-42.48557857,-21.24278929
4,well319,0,,,,,-83.0577236,-103.8221545,-103.8221545,-51.91107725,-103.8221545,-103.8221545,-103.8221545,,,8,well731,-155.7332318,-77.8666159
4,well32,-53.26136956,,,,,0,0,0,0,0,0,0,,,8,well732,0,0
4,well320,0,,,,,-55.37081892,-69.21352365,-69.21352365,-34.60676183,-69.21352365,-69.21352365,-69.21352365,,,8,well733,-103.8202855,-51.91014275
4,well321,0,,,,,-43.8506053,-54.81325663,-54.81325663,-27.40662832,-54.81325663,-54.81325663,-54.81325663,,,8,well734,-82.21988494,-41.10994247
4,well322,0,,,,,-51.89777083,-64.87221354,-64.87221354,-32.43610677,-64.87221354,-64.87221354,-64.87221354,,,8,well735,-97.30832031,-48.65416016
4,well323,0,,,,,0,0,0,0,0,0,0,,,8,well736,-0.000822347,-0.000411174
